sale_id,store_id
5795,4
5796,4
5797,1
5798,5
5799,5
5800,3
5801,2
5802,1
5803,1
5804,2
5805,5
5806,5
5807,1
5808,1
5809,2
5810,2
5811,3
5812,3
5813,5
5814,4
5815,1
5816,1
5817,2
5818,1
5819,2
5820,1
5821,3
5822,2
5823,3
5824,3
5825,2
5826,2
5827,2
5828,4
5829,4
5830,2
5831,4
5832,1
5833,2
5834,5
5835,1
5836,3
5837,1
5838,2
5839,4
5840,1
5841,4
5842,1
5843,1
5844,5
5845,2
5846,5
5847,3
5848,4
5849,4
5850,1
5851,5
5852,3
5853,1
5854,4
5855,2
5856,4
5857,3
5858,1
5859,5
5860,1
5861,4
5862,3
5863,5
5864,5
5865,1
5866,2
5867,2
5868,1
5869,2
5870,1
5871,1
5872,1
5873,2
5874,4
5875,5
5876,4
5877,4
5878,5
5879,5
5880,1
5881,3
5882,4
5883,4
5884,3
5885,5
5886,2
5887,2
5888,3
5889,1
5890,2
5891,2
5892,5
5893,5
5894,5
5895,2
5896,3
5897,1
5898,5
5899,1
5900,1
5901,2
5902,1
5903,3
5904,3
5905,5
5906,2
5907,1
5908,4
5909,5
5910,2
5911,4
5912,3
5913,5
5914,3
5915,2
5916,3
5917,3
5918,3
5919,1
5920,1
5921,4
5922,5
5923,5
5924,1
5925,1
5926,3
5927,1
5928,5
5929,2
5930,3
5931,2
5932,5
5933,1
5934,5
5935,4
5936,3
5937,1
5938,4
5939,1
5940,3
5941,1
5942,5
5943,1
5944,4
5945,5
5946,3
5947,5
5948,2
5949,3
5950,4
5951,2
5952,1
5953,4
5954,5
5955,2
5956,5
5957,1
5958,3
5959,4
5960,1
5961,2
5962,2
5963,1
5964,5
5965,3
5966,3
5967,3
5968,1
5969,3
5970,1
5971,1
5972,3
5973,2
5974,3
5975,2
5976,5
5977,5
5978,1
5979,3
5980,1
5981,4
5982,4
5983,5
5984,1
5985,5
5986,2
5987,4
5988,1
5989,2
5990,2
5991,5
5992,2
5993,3
5994,3
5995,1
5996,5
5997,1
5998,1
5999,4
6000,4
6001,5
6002,5
6003,3
6004,5
6005,1
6006,5
6007,5
6008,4
6009,3
6010,4
6011,5
6012,5
6013,5
6014,1
6015,1
6016,5
6017,3
6018,1
6019,5
6020,4
6021,3
6022,1
6023,3
6024,1
6025,3
6026,5
6027,4
6028,1
6029,1
6030,4
6031,4
6032,1
6033,5
6034,4
6035,2
6036,4
6037,2
6038,5
6039,3
6040,5
6041,2
6042,5
6043,5
6044,2
6045,4
6046,1
6047,2
6048,5
6049,1
6050,2
6051,5
6052,3
6053,4
6054,1
6055,3
6056,1
6057,5
6058,2
6059,1
6060,2
6061,4
6062,5
6063,2
6064,4
6065,3
6066,2
6067,1
6068,5
6069,1
6070,4
6071,3
6072,2
6073,1
6074,1
6075,5
6076,3
6077,1
6078,5
6079,3
6080,3
6081,2
6082,4
6083,4
6084,4
6085,4
6086,2
6087,2
6088,4
6089,3
6090,1
6091,2
6092,1
6093,1
6094,3
6095,1
6096,2
6097,2
6098,1
6099,2
6100,2
6101,4
6102,3
6103,2
6104,4
6105,5
6106,2
6107,2
6108,2
6109,2
6110,5
6111,4
6112,2
6113,5
6114,1
6115,5
6116,3
6117,1
6118,4
6119,2
6120,3
6121,4
6122,4
6123,1
6124,5
6125,1
6126,1
6127,5
6128,1
6129,5
6130,2
6131,4
6132,1
6133,5
6134,4
6135,1
6136,2
6137,3
6138,3
6139,5
6140,1
6141,2
6142,3
6143,2
6144,4
6145,5
6146,2
6147,4
6148,3
6149,2
6150,3
6151,1
6152,4
6153,5
6154,3
6155,4
6156,2
6157,1
6158,2
6159,1
6160,1
6161,2
6162,5
6163,4
6164,4
6165,4
6166,3
6167,1
6168,2
6169,5
6170,3
6171,2
6172,4
6173,2
6174,3
6175,4
6176,4
6177,3
6178,1
6179,2
6180,2
6181,1
6182,4
6183,5
6184,3
6185,2
6186,1
6187,3
6188,2
6189,4
6190,3
6191,4
6192,2
6193,3
6194,4
6195,3
6196,4
6197,5
6198,2
6199,3
6200,5
6201,1
6202,4
6203,2
6204,3
6205,2
6206,2
6207,2
6208,1
6209,4
6210,5
6211,4
6212,3
6213,3
6214,1
6215,1
6216,2
6217,1
6218,4
6219,4
6220,1
6221,2
6222,4
6223,1
6224,4
6225,4
6226,2
6227,5
6228,3
6229,2
6230,1
6231,5
6232,3
6233,2
6234,3
6235,5
6236,4
6237,3
6238,4
6239,1
6240,4
6241,2
6242,5
6243,3
6244,3
6245,4
6246,1
6247,2
6248,3
6249,3
6250,5
6251,2
6252,5
6253,2
6254,5
6255,5
6256,3
6257,5
6258,5
6259,3
6260,4
6261,5
6262,3
6263,1
6264,3
6265,4
6266,4
6267,5
6268,3
6269,5
6270,3
6271,4
6272,3
6273,5
6274,5
6275,4
6276,2
6277,1
6278,4
6279,5
6280,1
6281,2
6282,4
6283,4
6284,4
6285,5
6286,5
6287,1
6288,1
6289,1
6290,5
6291,3
6292,3
6293,1
6294,4
6295,5
6296,5
6297,2
6298,2
6299,5
6300,3
6301,3
6302,3
6303,3
6304,4
6305,2
6306,3
6307,1
6308,2
6309,3
6310,3
6311,4
6312,5
6313,3
6314,5
6315,3
6316,3
6317,4
6318,4
6319,1
6320,3
6321,1
6322,5
6323,4
6324,1
6325,2
6326,1
6327,4
6328,4
6329,1
6330,3
6331,1
6332,2
6333,4
6334,3
6335,3
6336,4
6337,2
6338,3
6339,3
6340,4
6341,4
6342,1
6343,1
6344,1
6345,1
6346,1
6347,3
6348,2
6349,5
6350,4
6351,2
6352,3
6353,1
6354,1
6355,5
6356,2
6357,2
6358,3
6359,3
6360,2
6361,4
6362,5
6363,1
6364,3
6365,2
6366,3
6367,1
6368,1
6369,1
6370,5
6371,1
6372,4
6373,2
6374,3
6375,4
6376,2
6377,5
6378,3
6379,4
6380,2
6381,5
6382,3
6383,3
6384,3
6385,5
6386,5
6387,2
6388,4
6389,5
6390,4
6391,5
6392,5
6393,5
6394,4
6395,4
6396,1
6397,2
6398,5
6399,3
6400,3
6401,3
6402,4
6403,4
6404,1
6405,2
6406,4
6407,2
6408,4
6409,5
6410,5
6411,2
6412,5
6413,4
6414,5
6415,3
6416,1
6417,5
6418,5
6419,2
6420,2
6421,3
6422,4
6423,5
6424,2
6425,1
6426,1
6427,4
6428,4
6429,1
6430,1
6431,3
6432,1
6433,3
6434,3
6435,5
6436,2
6437,3
6438,3
6439,4
6440,5
6441,4
6442,1
6443,5
6444,3
6445,1
6446,5
6447,4
6448,1
6449,3
6450,5
6451,4
6452,2
6453,5
6454,5
6455,2
6456,3
6457,1
6458,2
6459,4
6460,3
6461,1
6462,1
6463,2
6464,1
6465,5
6466,3
6467,1
6468,2
6469,3
6470,5
6471,1
6472,3
6473,4
6474,1
6475,5
6476,3
6477,5
6478,1
6479,5
6480,2
6481,3
6482,5
6483,5
6484,2
6485,5
6486,3
6487,1
6488,2
6489,3
6490,5
6491,2
6492,5
6493,3
6494,1
6495,1
6496,2
6497,3
6498,2
6499,3
6500,1
6501,5
6502,5
6503,1
6504,1
6505,1
6506,2
6507,5
6508,2
6509,1
6510,4
6511,4
6512,1
6513,2
6514,1
6515,4
6516,3
6517,1
6518,5
6519,2
6520,1
6521,5
6522,5
6523,2
6524,4
6525,5
6526,3
6527,4
6528,3
6529,4
6530,1
6531,2
6532,4
6533,2
6534,5
6535,2
6536,3
6537,5
6538,2
6539,1
6540,2
6541,3
6542,4
6543,2
6544,2
6545,3
6546,4
6547,3
6548,5
6549,4
6550,5
6551,3
6552,5
6553,3
6554,1
6555,4
6556,4
6557,2
6558,2
6559,4
6560,2
6561,1
6562,3
6563,4
6564,4
6565,1
6566,2
6567,2
6568,4
6569,5
6570,2
6571,5
6572,3
6573,1
6574,4
6575,5
6576,5
6577,2
6578,3
6579,1
6580,1
6581,2
6582,4
6583,2
6584,5
6585,5
6586,3
6587,3
6588,5
6589,1
6590,1
6591,5
6592,1
6593,2
6594,1
6595,4
6596,5
6597,3
6598,1
6599,5
6600,5
6601,1
6602,2
6603,1
6604,2
6605,4
6606,3
6607,1
6608,5
6609,3
6610,1
6611,1
6612,3
6613,5
6614,3
6615,3
6616,5
6617,3
6618,5
6619,2
6620,1
6621,1
6622,1
6623,1
6624,2
6625,4
6626,4
6627,2
6628,1
6629,1
6630,4
6631,5
6632,1
6633,4
6634,1
6635,1
6636,4
6637,5
6638,5
6639,2
6640,5
6641,4
6642,1
6643,1
6644,1
6645,4
6646,5
6647,2
6648,3
6649,4
6650,1
6651,4
6652,5
6653,1
6654,4
6655,5
6656,4
6657,3
6658,2
6659,5
6660,3
6661,1
6662,2
6663,2
6664,2
6665,4
6666,2
6667,5
6668,2
6669,4
6670,3
6671,5
6672,4
6673,1
6674,4
6675,5
6676,1
6677,3
6678,3
6679,4
6680,3
6681,1
6682,2
6683,3
6684,1
6685,3
6686,5
6687,4
6688,1
6689,4
6690,4
6691,1
6692,4
6693,4
6694,3
6695,3
6696,5
6697,1
6698,3
6699,1
6700,4
6701,3
6702,1
6703,5
6704,2
6705,1
6706,3
6707,1
6708,4
6709,4
6710,4
6711,3
6712,2
6713,1
6714,2
6715,5
6716,4
6717,1
6718,3
6719,1
6720,5
6721,4
6722,4
6723,3
6724,4
6725,5
6726,3
6727,4
6728,3
6729,4
6730,3
6731,2
6732,2
6733,1
6734,2
6735,3
6736,1
6737,4
6738,2
6739,3
6740,3
6741,5
6742,4
6743,2
6744,3
6745,3
6746,2
6747,3
6748,2
6749,1
6750,3
6751,5
6752,3
6753,1
6754,3
6755,4
6756,1
6757,3
6758,3
6759,2
6760,3
6761,1
6762,5
6763,1
6764,2
6765,2
6766,3
6767,2
6768,1
6769,4
6770,2
6771,4
6772,1
6773,3
6774,1
6775,3
6776,3
6777,1
6778,5
6779,5
6780,3
6781,3
6782,2
6783,3
6784,5
6785,3
6786,5
6787,3
6788,1
6789,1
6790,1
6791,4
6792,1
6793,2
6794,1
6795,5
6796,5
6797,3
6798,2
6799,2
6800,3
6801,2
6802,3
6803,5
6804,5
6805,4
6806,2
6807,1
6808,1
6809,4
6810,5
6811,4
6812,4
6813,3
6814,2
6815,2
6816,4
6817,4
6818,2
6819,5
6820,1
6821,1
6822,5
6823,3
6824,5
6825,1
6826,1
6827,3
6828,5
6829,3
6830,5
6831,3
6832,2
6833,3
6834,3
6835,3
6836,4
6837,5
6838,5
6839,3
6840,4
6841,2
6842,1
6843,4
6844,3
6845,1
6846,4
6847,1
6848,4
6849,1
6850,3
6851,3
6852,3
6853,5
6854,5
6855,1
6856,3
6857,1
6858,3
6859,1
6860,2
6861,5
6862,5
6863,3
6864,4
6865,1
6866,3
6867,1
6868,5
6869,4
6870,3
6871,1
6872,1
6873,4
6874,4
6875,1
6876,3
6877,2
6878,4
6879,3
6880,3
6881,4
6882,1
6883,1
6884,1
6885,1
6886,3
6887,2
6888,4
6889,3
6890,3
6891,5
6892,4
6893,1
6894,4
6895,5
6896,5
6897,5
6898,2
6899,4
6900,3
6901,2
6902,4
6903,1
6904,4
6905,3
6906,2
6907,2
6908,3
6909,5
6910,5
6911,5
6912,2
6913,2
6914,2
6915,5
6916,3
6917,3
6918,3
6919,4
6920,2
6921,1
6922,5
6923,1
6924,1
6925,5
6926,3
6927,5
6928,4
6929,1
6930,3
6931,4
6932,3
6933,1
6934,5
6935,2
6936,5
6937,5
6938,5
6939,4
6940,1
6941,5
6942,4
6943,1
6944,1
6945,3
6946,2
6947,5
6948,3
6949,1
6950,3
6951,2
6952,2
6953,5
6954,1
6955,5
6956,5
6957,2
6958,1
6959,5
6960,5
6961,1
6962,5
6963,3
6964,3
6965,2
6966,5
6967,1
6968,3
6969,5
6970,5
6971,5
6972,4
6973,2
6974,1
6975,4
6976,3
6977,3
6978,5
6979,5
6980,5
6981,5
6982,1
6983,2
6984,2
6985,3
6986,5
6987,2
6988,2
6989,4
6990,3
6991,2
6992,2
6993,1
6994,2
6995,4
6996,2
6997,3
6998,1
6999,4
7000,4
7001,5
7002,5
7003,4
7004,4
7005,5
7006,4
7007,1
7008,1
7009,4
7010,1
7011,4
7012,1
7013,3
7014,2
7015,4
7016,4
7017,5
7018,4
7019,1
7020,2
7021,4
7022,1
7023,3
7024,5
7025,4
7026,3
7027,1
7028,3
7029,3
7030,2
7031,3
7032,5
7033,4
7034,1
7035,4
7036,2
7037,2
7038,4
7039,4
7040,5
7041,1
7042,1
7043,3
7044,5
7045,2
7046,4
7047,1
7048,4
7049,4
7050,2
7051,5
7052,4
7053,1
7054,3
7055,1
7056,2
7057,3
7058,1
7059,5
7060,3
7061,2
7062,4
7063,4
7064,1
7065,3
7066,2
7067,5
7068,5
7069,3
7070,1
7071,5
7072,3
7073,3
7074,1
7075,4
7076,4
7077,5
7078,5
7079,3
7080,2
7081,2
7082,4
7083,1
7084,1
7085,3
7086,2
7087,1
7088,2
7089,4
7090,3
7091,5
7092,3
7093,1
7094,5
7095,4
7096,3
7097,5
7098,3
7099,5
7100,2
7101,2
7102,2
7103,3
7104,1
7105,3
7106,5
7107,4
7108,3
7109,2
7110,3
7111,5
7112,5
7113,2
7114,2
7115,1
7116,3
7117,1
7118,5
7119,5
7120,3
7121,5
7122,5
7123,1
7124,4
7125,3
7126,2
7127,2
7128,2
7129,2
7130,4
7131,5
7132,5
7133,5
7134,2
7135,4
7136,5
7137,2
7138,3
7139,1
7140,5
7141,4
7142,1
7143,2
7144,4
7145,2
7146,3
7147,3
7148,3
7149,5
7150,4
7151,2
7152,4
7153,3
7154,1
7155,5
7156,5
7157,5
7158,4
7159,5
7160,3
7161,4
7162,2
7163,2
7164,5
7165,2
7166,3
7167,2
7168,4
7169,4
7170,2
7171,3
7172,5
7173,3
7174,1
7175,1
7176,4
7177,5
7178,4
7179,3
7180,2
7181,5
7182,3
7183,5
7184,3
7185,4
7186,4
7187,5
7188,1
7189,4
7190,4
7191,3
7192,2
7193,2
7194,4
7195,4
7196,3
7197,2
7198,2
7199,1
7200,5
7201,4
7202,2
7203,1
7204,2
7205,3
7206,3
7207,1
7208,5
7209,5
7210,5
7211,4
7212,4
7213,3
7214,3
7215,5
7216,1
7217,2
7218,4
7219,5
7220,1
7221,5
7222,3
7223,1
7224,3
7225,5
7226,2
7227,3
7228,3
7229,1
7230,2
7231,5
7232,3
7233,5
7234,4
7235,3
7236,1
7237,4
7238,5
7239,2
7240,5
7241,1
7242,3
7243,5
7244,1
7245,1
7246,1
7247,5
7248,5
7249,3
7250,4
7251,1
7252,4
7253,2
7254,1
7255,3
7256,4
7257,2
7258,1
7259,2
7260,5
7261,4
7262,2
7263,5
7264,2
7265,4
7266,1
7267,2
7268,2
7269,5
7270,4
7271,1
7272,2
7273,5
7274,1
7275,4
7276,5
7277,4
7278,1
7279,5
7280,2
7281,1
7282,2
7283,2
7284,3
7285,5
7286,1
7287,2
7288,2
7289,4
7290,5
7291,1
7292,2
7293,4
7294,3
7295,5
7296,3
7297,2
7298,4
7299,2
7300,4
7301,4
7302,2
7303,3
7304,3
7305,4
7306,2
7307,2
7308,4
7309,1
7310,2
7311,4
7312,4
7313,2
7314,3
7315,5
7316,1
7317,5
7318,2
7319,3
7320,4
7321,2
7322,5
7323,1
7324,1
7325,2
7326,4
7327,5
7328,2
7329,1
7330,5
7331,1
7332,4
7333,2
7334,5
7335,1
7336,1
7337,1
7338,5
7339,1
7340,5
7341,1
7342,3
7343,3
7344,5
7345,5
7346,4
7347,2
7348,1
7349,1
7350,4
7351,4
7352,3
7353,5
7354,4
7355,2
7356,2
7357,3
7358,1
7359,4
7360,4
7361,4
7362,2
7363,3
7364,3
7365,1
7366,4
7367,4
7368,4
7369,5
7370,3
7371,1
7372,4
7373,3
7374,4
7375,5
7376,5
7377,3
7378,3
7379,4
7380,4
7381,1
7382,5
7383,4
7384,3
7385,3
7386,3
7387,2
7388,5
7389,1
7390,3
7391,5
7392,4
7393,4
7394,5
7395,4
7396,5
7397,1
7398,3
7399,1
7400,1
7401,1
7402,1
7403,5
7404,2
7405,2
7406,2
7407,3
7408,2
7409,5
7410,1
7411,1
7412,5
7413,5
7414,5
7415,2
7416,4
7417,4
7418,1
7419,3
7420,1
7421,5
7422,2
7423,4
7424,2
7425,4
7426,5
7427,4
7428,3
7429,3
7430,2
7431,3
7432,3
7433,3
7434,2
7435,3
7436,3
7437,2
7438,4
7439,5
7440,3
7441,3
7442,1
7443,3
7444,3
7445,1
7446,1
7447,4
7448,2
7449,5
7450,1
7451,2
7452,5
7453,1
7454,5
7455,2
7456,2
7457,1
7458,5
7459,5
7460,5
7461,5
7462,2
7463,5
7464,1
7465,2
7466,2
7467,2
7468,1
7469,5
7470,5
7471,4
7472,4
7473,3
7474,2
7475,3
7476,4
7477,4
7478,2
7479,5
7480,1
7481,4
7482,1
7483,3
7484,3
7485,3
7486,4
7487,3
7488,4
7489,5
7490,1
7491,5
7492,3
7493,1
7494,5
7495,3
7496,4
7497,4
7498,1
7499,5
7500,5
7501,1
7502,3
7503,5
7504,4
7505,3
7506,1
7507,5
7508,3
7509,3
7510,4
7511,3
7512,4
7513,1
7514,2
7515,1
7516,3
7517,2
7518,3
7519,5
7520,2
7521,5
7522,3
7523,1
7524,1
7525,2
7526,1
7527,1
7528,1
7529,5
7530,2
7531,2
7532,3
7533,4
7534,2
7535,3
7536,5
7537,3
7538,2
7539,4
7540,3
7541,3
7542,1
7543,3
7544,4
7545,4
7546,4
7547,2
7548,2
7549,4
7550,2
7551,2
7552,5
7553,2
7554,4
7555,2
7556,3
7557,5
7558,1
7559,5
7560,5
7561,3
7562,2
7563,2
7564,2
7565,5
7566,1
7567,3
7568,5
7569,1
7570,3
7571,4
7572,3
7573,2
7574,2
7575,4
7576,2
7577,5
7578,4
7579,3
7580,2
7581,1
7582,2
7583,1
7584,5
7585,2
7586,3
7587,3
7588,2
7589,4
7590,4
7591,1
7592,3
7593,4
7594,5
7595,4
7596,3
7597,4
7598,2
7599,3
7600,3
7601,2
7602,5
7603,5
7604,2
7605,2
7606,3
7607,4
7608,4
7609,2
7610,5
7611,2
7612,3
7613,4
7614,3
7615,5
7616,1
7617,2
7618,5
7619,2
7620,1
7621,5
7622,2
7623,1
7624,5
7625,4
7626,3
7627,3
7628,3
7629,1
7630,5
7631,1
7632,4
7633,1
7634,2
7635,1
7636,5
7637,3
7638,4
7639,5
7640,5
7641,4
7642,2
7643,4
7644,2
7645,3
7646,5
7647,1
7648,2
7649,1
7650,3
7651,2
7652,1
7653,5
7654,2
7655,3
7656,5
7657,2
7658,5
7659,3
7660,3
7661,2
7662,3
7663,1
7664,3
7665,1
7666,4
7667,2
7668,2
7669,4
7670,2
7671,2
7672,5
7673,4
7674,1
7675,2
7676,3
7677,2
7678,2
7679,5
7680,5
7681,4
7682,3
7683,1
7684,5
7685,2
7686,3
7687,3
7688,1
7689,3
7690,4
7691,5
7692,1
7693,2
7694,2
7695,1
7696,1
7697,1
7698,1
7699,4
7700,5
7701,3
7702,1
7703,1
7704,2
7705,1
7706,4
7707,2
7708,2
7709,5
7710,2
7711,1
7712,3
7713,5
7714,1
7715,2
7716,3
7717,2
7718,5
7719,3
7720,5
7721,4
7722,4
7723,3
7724,2
7725,4
7726,5
7727,4
7728,1
7729,4
7730,1
7731,5
7732,3
7733,3
7734,1
7735,2
7736,3
7737,4
7738,5
7739,2
7740,3
7741,3
7742,5
7743,1
7744,3
7745,5
7746,1
7747,1
7748,1
7749,2
7750,2
7751,4
7752,3
7753,4
7754,5
7755,4
7756,5
7757,4
7758,2
7759,4
7760,3
7761,5
7762,5
7763,1
7764,4
7765,3
7766,5
7767,5
7768,4
7769,2
7770,1
7771,4
7772,1
7773,3
7774,4
7775,5
7776,4
7777,1
7778,2
7779,5
7780,5
7781,4
7782,5
7783,2
7784,5
7785,1
7786,2
7787,3
7788,1
7789,3
7790,2
7791,3
7792,2
7793,4
7794,2
7795,5
7796,5
7797,4
7798,1
7799,4
7800,3
7801,2
7802,2
7803,2
7804,2
7805,3
7806,5
7807,5
7808,5
7809,1
7810,5
7811,2
7812,1
7813,5
7814,2
7815,4
7816,4
7817,5
7818,4
7819,3
7820,5
7821,5
7822,2
7823,1
7824,4
7825,4
7826,5
7827,5
7828,3
7829,2
7830,4
7831,1
7832,3
7833,4
7834,1
7835,1
7836,3
7837,1
7838,3
7839,3
7840,4
7841,3
7842,5
7843,3
7844,4
7845,4
7846,3
7847,2
7848,2
7849,2
7850,1
7851,5
7852,3
7853,2
7854,4
7855,2
7856,3
7857,3
7858,5
7859,3
7860,3
7861,3
7862,2
7863,1
7864,3
7865,4
7866,5
7867,2
7868,2
7869,2
7870,1
7871,4
7872,4
7873,5
7874,4
7875,1
7876,2
7877,2
7878,3
7879,4
7880,1
7881,1
7882,3
7883,5
7884,3
7885,4
7886,5
7887,4
7888,5
7889,2
7890,1
7891,3
7892,3
7893,1
7894,3
7895,4
7896,1
7897,4
7898,5
7899,3
7900,4
7901,5
7902,4
7903,5
7904,2
7905,5
7906,1
7907,4
7908,4
7909,2
7910,1
7911,1
7912,4
7913,4
7914,3
7915,3
7916,3
7917,5
7918,3
7919,3
7920,3
7921,1
7922,1
7923,4
7924,5
7925,5
7926,2
7927,2
7928,5
7929,4
7930,5
7931,4
7932,3
7933,2
7934,5
7935,4
7936,5
7937,5
7938,2
7939,1
7940,3
7941,4
7942,5
7943,3
7944,4
7945,2
7946,2
7947,5
7948,4
7949,3
7950,5
7951,4
7952,5
7953,4
7954,5
7955,1
7956,2
7957,3
7958,1
7959,2
7960,3
7961,4
7962,2
7963,2
7964,5
7965,3
7966,4
7967,2
7968,5
7969,2
7970,1
7971,5
7972,5
7973,1
7974,2
7975,4
7976,1
7977,5
7978,1
7979,5
7980,2
7981,1
7982,2
7983,4
7984,3
7985,3
7986,4
7987,4
7988,4
7989,1
7990,4
7991,4
7992,3
7993,2
7994,2
7995,5
7996,5
7997,1
7998,2
7999,5
8000,3
8001,3
8002,4
8003,1
8004,4
8005,4
8006,1
8007,3
8008,3
8009,5
8010,3
8011,1
8012,5
8013,2
8014,3
8015,3
8016,5
8017,3
8018,4
8019,2
8020,3
8021,5
8022,5
8023,4
8024,3
8025,3
8026,3
8027,3
8028,3
8029,2
8030,1
8031,4
8032,4
8033,4
8034,4
8035,4
8036,4
8037,1
8038,2
8039,2
8040,2
8041,3
8042,1
8043,4
8044,1
8045,1
8046,3
8047,4
8048,4
8049,5
8050,1
8051,4
8052,5
8053,1
8054,3
8055,4
8056,2
8057,5
8058,3
8059,5
8060,2
8061,1
8062,1
8063,5
8064,1
8065,2
8066,5
8067,3
8068,1
8069,4
8070,3
8071,4
8072,1
8073,4
8074,5
8075,3
8076,3
8077,3
8078,4
8079,3
8080,4
8081,1
8082,1
8083,2
8084,3
8085,1
8086,5
8087,5
8088,2
8089,3
8090,4
8091,2
8092,4
8093,2
8094,5
8095,1
8096,4
8097,5
8098,3
8099,2
8100,5
8101,3
8102,4
8103,2
8104,4
8105,2
8106,1
8107,1
8108,4
8109,1
8110,2
8111,3
8112,5
8113,2
8114,1
8115,5
8116,5
8117,4
8118,1
8119,5
8120,2
8121,5
8122,2
8123,5
8124,1
8125,1
8126,2
8127,3
8128,1
8129,4
8130,5
8131,4
8132,5
8133,1
8134,2
8135,2
8136,2
8137,2
8138,3
8139,4
8140,2
8141,1
8142,1
8143,5
8144,4
8145,4
8146,4
8147,2
8148,3
8149,3
8150,5
8151,3
8152,4
8153,1
8154,1
8155,3
8156,3
8157,2
8158,4
8159,5
8160,2
8161,3
8162,3
8163,3
8164,5
8165,3
8166,4
8167,2
8168,2
8169,1
8170,1
8171,5
8172,3
8173,5
8174,5
8175,4
8176,5
8177,2
8178,2
8179,2
8180,1
8181,5
8182,2
8183,2
8184,3
8185,1
8186,4
8187,1
8188,3
8189,1
8190,5
8191,3
8192,1
8193,2
8194,5
8195,5
8196,4
8197,5
8198,3
8199,3
8200,4
8201,5
8202,2
8203,1
8204,5
8205,1
8206,5
8207,1
8208,2
8209,3
8210,5
8211,5
8212,2
8213,3
8214,2
8215,3
8216,4
8217,2
8218,5
8219,3
8220,4
8221,2
8222,5
8223,2
8224,4
8225,5
8226,3
8227,5
8228,2
8229,2
8230,3
8231,2
8232,3
8233,4
8234,3
8235,4
8236,1
8237,5
8238,3
8239,3
8240,1
8241,1
8242,1
8243,3
8244,4
8245,4
8246,1
8247,3
8248,3
8249,2
8250,3
8251,2
8252,3
8253,1
8254,4
8255,4
8256,1
8257,1
8258,3
8259,5
8260,1
8261,5
8262,4
8263,3
8264,2
8265,1
8266,1
8267,3
8268,1
8269,5
8270,5
8271,5
8272,4
8273,1
8274,3
8275,5
8276,2
8277,5
8278,5
8279,5
8280,2
8281,2
8282,2
8283,1
8284,1
8285,4
8286,4
8287,4
8288,4
8289,4
8290,5
8291,5
8292,1
8293,1
8294,3
8295,5
8296,2
8297,2
8298,5
8299,4
8300,1
8301,4
8302,2
8303,5
8304,4
8305,1
8306,3
8307,3
8308,2
8309,1
8310,2
8311,5
8312,3
8313,4
8314,4
8315,1
8316,1
8317,5
8318,4
8319,1
8320,5
8321,2
8322,3
8323,5
8324,4
8325,5
8326,5
8327,2
8328,1
8329,5
8330,5
8331,4
8332,1
8333,3
8334,3
8335,3
8336,3
8337,1
8338,3
8339,1
8340,1
8341,3
8342,5
8343,3
8344,3
8345,1
8346,1
8347,2
8348,1
8349,2
8350,3
8351,3
8352,1
8353,4
8354,1
8355,5
8356,3
8357,2
8358,4
8359,5
8360,5
8361,2
8362,3
8363,1
8364,5
8365,1
8366,5
8367,1
8368,2
8369,1
8370,2
8371,5
8372,1
8373,1
8374,5
8375,1
8376,4
8377,2
8378,3
8379,2
8380,2
8381,1
8382,3
8383,1
8384,3
8385,4
8386,5
8387,5
8388,5
8389,2
8390,3
8391,2
8392,5
8393,5
8394,3
8395,4
8396,5
8397,5
8398,5
8399,3
8400,3
8401,2
8402,5
8403,3
8404,5
8405,3
8406,2
8407,3
8408,3
8409,5
8410,4
8411,3
8412,5
8413,5
8414,1
8415,1
8416,2
8417,4
8418,3
8419,1
8420,2
8421,4
8422,5
8423,2
8424,2
8425,5
8426,3
8427,5
8428,5
8429,4
8430,3
8431,3
8432,5
8433,4
8434,4
8435,2
8436,5
8437,4
8438,5
8439,2
8440,1
8441,5
8442,2
8443,3
8444,4
8445,2
8446,3
8447,4
8448,4
8449,1
8450,5
8451,5
8452,2
8453,5
8454,1
8455,4
8456,4
8457,5
8458,5
8459,5
8460,1
8461,4
8462,2
8463,3
8464,3
8465,5
8466,2
8467,5
8468,1
8469,4
8470,4
8471,4
8472,4
8473,5
8474,5
8475,2
8476,2
8477,1
8478,5
8479,2
8480,1
8481,3
8482,1
8483,5
8484,4
8485,3
8486,4
8487,1
8488,1
8489,5
8490,3
8491,4
8492,1
8493,1
8494,1
8495,5
8496,2
8497,4
8498,1
8499,2
8500,4
8501,4
8502,2
8503,2
8504,5
8505,4
8506,5
8507,2
8508,2
8509,5
8510,5
8511,1
8512,3
8513,2
8514,5
8515,4
8516,5
8517,5
8518,5
8519,3
8520,2
8521,1
8522,4
8523,4
8524,2
8525,2
8526,2
8527,2
8528,3
8529,4
8530,4
8531,5
8532,5
8533,2
8534,2
8535,5
8536,4
8537,3
8538,1
8539,1
8540,4
8541,5
8542,1
8543,4
8544,3
8545,2
8546,4
8547,3
8548,2
8549,1
8550,1
8551,2
8552,1
8553,2
8554,1
8555,5
8556,5
8557,3
8558,1
8559,1
8560,4
8561,3
8562,5
8563,4
8564,3
8565,5
8566,4
8567,1
8568,1
8569,3
8570,4
8571,1
8572,2
8573,2
8574,2
8575,1
8576,2
8577,2
8578,1
8579,2
8580,5
8581,4
8582,5
8583,3
8584,1
8585,5
8586,1
8587,1
8588,3
8589,2
8590,4
8591,5
8592,2
