sale_id,id,product_id,quantity,unit_price,line_total
12550,5,10,3,422.42,1267.26
12550,6,14,1,281.48,281.48
12550,7,51,1,997.34,997.34
12550,8,98,4,670.63,2682.52
12550,9,80,3,816.94,2450.82
12551,1,92,2,25.93,51.86
12551,2,84,5,873.07,4365.35
12551,3,28,2,383.23,766.46
12551,4,60,2,681.88,1363.76
12552,1,1,4,641.23,2564.92
12552,2,2,5,742.84,3714.20
12552,3,32,4,703.31,2813.24
12553,1,91,4,228.57,914.28
12553,2,40,3,806.02,2418.06
12553,3,69,3,842.46,2527.38
12553,4,22,1,830.26,830.26
12553,5,65,1,954.05,954.05
12553,6,7,3,222.54,667.62
12553,7,62,2,752.12,1504.24
12553,8,32,5,703.31,3516.55
12553,9,99,5,541.54,2707.70
12554,1,45,3,398.65,1195.95
12554,2,13,2,699.65,1399.30
12554,3,71,2,377.04,754.08
12554,4,33,1,611.09,611.09
12554,5,70,4,610.93,2443.72
12554,6,42,2,913.57,1827.14
12554,7,87,1,714.38,714.38
12555,1,49,4,431.29,1725.16
12555,2,56,5,598.43,2992.15
12555,3,12,4,760.01,3040.04
12556,1,70,3,610.93,1832.79
12556,2,1,4,641.23,2564.92
12556,3,45,3,398.65,1195.95
12556,4,58,4,531.47,2125.88
12556,5,57,5,384.71,1923.55
12556,6,11,5,591.32,2956.60
12557,1,81,4,767.01,3068.04
12557,2,70,3,610.93,1832.79
12558,1,15,5,957.43,4787.15
12559,1,43,2,876.99,1753.98
12559,2,18,3,605.71,1817.13
12559,3,83,2,169.30,338.60
12559,4,24,3,579.47,1738.41
12560,1,72,4,541.68,2166.72
12560,2,59,4,861.48,3445.92
12560,3,18,3,605.71,1817.13
12560,4,54,3,157.08,471.24
12561,1,36,1,273.60,273.60
12561,2,97,2,516.59,1033.18
12561,3,98,4,670.63,2682.52
12561,4,47,2,250.39,500.78
12561,5,86,2,756.49,1512.98
12561,6,31,1,213.46,213.46
12561,7,1,4,641.23,2564.92
12561,8,12,4,760.01,3040.04
12561,9,74,5,327.54,1637.70
12562,1,58,4,531.47,2125.88
12563,1,52,2,511.98,1023.96
12563,2,67,2,510.14,1020.28
12563,3,37,1,223.52,223.52
12563,4,45,3,398.65,1195.95
12563,5,15,4,957.43,3829.72
12563,6,76,3,879.33,2637.99
12563,7,22,5,830.26,4151.30
12564,1,67,5,510.14,2550.70
12564,2,82,2,661.45,1322.90
12564,3,77,3,243.26,729.78
12565,1,16,4,106.70,426.80
12565,2,66,2,972.03,1944.06
12566,1,72,4,541.68,2166.72
12566,2,97,1,516.59,516.59
12566,3,44,1,216.56,216.56
12566,4,11,5,591.32,2956.60
12566,5,95,4,232.80,931.20
12567,1,95,1,232.80,232.80
12567,2,90,5,454.23,2271.15
12567,3,93,4,233.96,935.84
12567,4,33,3,611.09,1833.27
12567,5,99,1,541.54,541.54
12567,6,35,4,167.59,670.36
12567,7,21,4,83.41,333.64
12568,1,89,5,440.91,2204.55
12569,1,94,1,12.15,12.15
12569,2,78,4,878.62,3514.48
12569,3,52,3,511.98,1535.94
12569,4,21,4,83.41,333.64
12569,5,48,1,541.28,541.28
12569,6,5,3,91.50,274.50
12570,1,11,1,591.32,591.32
12570,2,8,2,604.01,1208.02
12570,3,87,3,714.38,2143.14
12570,4,57,3,384.71,1154.13
12570,5,74,2,327.54,655.08
12571,1,99,3,541.54,1624.62
12571,2,49,3,431.29,1293.87
12572,1,35,5,167.59,837.95
12573,1,39,5,232.90,1164.50
12573,2,24,3,579.47,1738.41
12573,3,9,1,202.84,202.84
12573,4,14,2,281.48,562.96
12573,5,19,2,731.08,1462.16
12573,6,21,1,83.41,83.41
12573,7,42,3,913.57,2740.71
12574,1,50,4,402.40,1609.60
12574,2,2,3,742.84,2228.52
12574,3,26,3,774.20,2322.60
12574,4,52,3,511.98,1535.94
12574,5,57,2,384.71,769.42
12575,1,99,1,541.54,541.54
12576,1,39,4,232.90,931.60
12576,2,51,3,997.34,2992.02
12577,1,15,2,957.43,1914.86
12577,2,94,3,12.15,36.45
12577,3,16,3,106.70,320.10
12577,4,4,2,678.32,1356.64
12577,5,29,4,637.51,2550.04
12577,6,63,2,115.99,231.98
12577,7,10,5,422.42,2112.10
12577,8,93,1,233.96,233.96
12577,9,74,1,327.54,327.54
12578,1,56,5,598.43,2992.15
12578,2,59,4,861.48,3445.92
12578,3,13,1,699.65,699.65
12578,4,14,2,281.48,562.96
12578,5,11,4,591.32,2365.28
12578,6,49,1,431.29,431.29
12579,1,13,2,699.65,1399.30
12579,2,64,1,162.37,162.37
12579,3,50,2,402.40,804.80
12579,4,59,3,861.48,2584.44
12579,5,63,3,115.99,347.97
12579,6,65,5,954.05,4770.25
12579,7,88,3,995.17,2985.51
12579,8,7,3,222.54,667.62
12579,9,3,1,227.09,227.09
12579,10,43,4,876.99,3507.96
12580,1,70,3,610.93,1832.79
12580,2,91,2,228.57,457.14
12580,3,12,4,760.01,3040.04
12580,4,53,4,757.00,3028.00
12580,5,47,1,250.39,250.39
12580,6,74,3,327.54,982.62
12580,7,56,3,598.43,1795.29
12580,8,7,3,222.54,667.62
12580,9,44,1,216.56,216.56
12581,1,26,5,774.20,3871.00
12581,2,20,3,129.20,387.60
12581,3,49,2,431.29,862.58
12582,1,48,3,541.28,1623.84
12582,2,68,5,871.17,4355.85
12582,3,47,1,250.39,250.39
12582,4,90,4,454.23,1816.92
12582,5,25,1,50.60,50.60
12582,6,34,3,536.47,1609.41
12582,7,11,1,591.32,591.32
12582,8,23,5,886.02,4430.10
12583,1,65,4,954.05,3816.20
12583,2,17,1,101.23,101.23
12583,3,4,4,678.32,2713.28
12583,4,96,4,860.34,3441.36
12584,1,48,2,541.28,1082.56
12584,2,2,2,742.84,1485.68
12584,3,66,1,972.03,972.03
12584,4,84,2,873.07,1746.14
12585,1,51,4,997.34,3989.36
12585,2,43,2,876.99,1753.98
12585,3,35,3,167.59,502.77
12585,4,34,4,536.47,2145.88
12585,5,40,3,806.02,2418.06
12585,6,19,1,731.08,731.08
12585,7,3,3,227.09,681.27
12585,8,52,4,511.98,2047.92
12585,9,64,4,162.37,649.48
12585,10,5,2,91.50,183.00
12586,1,91,1,228.57,228.57
12586,2,54,3,157.08,471.24
12586,3,70,5,610.93,3054.65
12586,4,51,4,997.34,3989.36
12586,5,57,2,384.71,769.42
12586,6,77,3,243.26,729.78
12587,1,1,3,641.23,1923.69
12588,1,15,2,957.43,1914.86
12588,2,86,4,756.49,3025.96
12588,3,20,3,129.20,387.60
12588,4,99,5,541.54,2707.70
12588,5,6,3,36.62,109.86
12588,6,52,4,511.98,2047.92
12589,1,59,1,861.48,861.48
12589,2,100,1,578.33,578.33
12589,3,80,2,816.94,1633.88
12590,1,10,1,422.42,422.42
12590,2,27,5,856.04,4280.20
12590,3,54,2,157.08,314.16
12590,4,20,5,129.20,646.00
12591,1,34,2,536.47,1072.94
12591,2,81,2,767.01,1534.02
12591,3,88,2,995.17,1990.34
12591,4,75,4,116.31,465.24
12591,5,60,4,681.88,2727.52
12591,6,95,4,232.80,931.20
12592,1,70,3,610.93,1832.79
12592,2,23,1,886.02,886.02
12592,3,62,3,752.12,2256.36
12592,4,63,5,115.99,579.95
12592,5,49,4,431.29,1725.16
12593,1,48,5,541.28,2706.40
12593,2,59,2,861.48,1722.96
12593,3,14,1,281.48,281.48
12593,4,38,5,843.64,4218.20
12593,5,51,4,997.34,3989.36
12593,6,28,3,383.23,1149.69
12593,7,66,4,972.03,3888.12
12593,8,34,5,536.47,2682.35
12593,9,87,1,714.38,714.38
12593,10,86,4,756.49,3025.96
12594,1,78,2,878.62,1757.24
12594,2,62,3,752.12,2256.36
12594,3,68,2,871.17,1742.34
12594,4,29,5,637.51,3187.55
12594,5,89,1,440.91,440.91
12594,6,43,2,876.99,1753.98
12594,7,56,5,598.43,2992.15
12594,8,26,4,774.20,3096.80
12594,9,74,3,327.54,982.62
12595,1,51,1,997.34,997.34
12595,2,3,1,227.09,227.09
12595,3,66,3,972.03,2916.09
12595,4,79,5,90.23,451.15
12595,5,6,1,36.62,36.62
12595,6,44,2,216.56,433.12
12596,1,56,3,598.43,1795.29
12596,2,100,2,578.33,1156.66
12596,3,10,4,422.42,1689.68
12596,4,97,2,516.59,1033.18
12596,5,22,1,830.26,830.26
12596,6,75,2,116.31,232.62
12596,7,64,4,162.37,649.48
12596,8,45,2,398.65,797.30
12597,1,91,5,228.57,1142.85
12597,2,19,1,731.08,731.08
12597,3,18,3,605.71,1817.13
12597,4,93,1,233.96,233.96
12597,5,36,5,273.60,1368.00
12598,1,51,1,997.34,997.34
12598,2,81,2,767.01,1534.02
12598,3,46,1,147.16,147.16
12599,1,6,5,36.62,183.10
12599,2,94,5,12.15,60.75
12599,3,100,1,578.33,578.33
12599,4,86,2,756.49,1512.98
12599,5,12,4,760.01,3040.04
12599,6,78,4,878.62,3514.48
12599,7,54,3,157.08,471.24
12599,8,73,2,918.90,1837.80
12599,9,89,2,440.91,881.82
12600,1,52,2,511.98,1023.96
12600,2,73,5,918.90,4594.50
12600,3,83,4,169.30,677.20
12600,4,21,1,83.41,83.41
12600,5,85,1,964.54,964.54
12600,6,90,4,454.23,1816.92
12600,7,81,5,767.01,3835.05
12600,8,86,4,756.49,3025.96
12600,9,62,2,752.12,1504.24
12600,10,4,5,678.32,3391.60
12601,1,29,3,637.51,1912.53
12601,2,19,4,731.08,2924.32
12601,3,71,2,377.04,754.08
12601,4,60,1,681.88,681.88
12602,1,9,1,202.84,202.84
12602,2,85,2,964.54,1929.08
12602,3,37,5,223.52,1117.60
12602,4,2,1,742.84,742.84
12602,5,11,4,591.32,2365.28
12602,6,50,4,402.40,1609.60
12602,7,67,4,510.14,2040.56
12602,8,7,1,222.54,222.54
12603,1,4,4,678.32,2713.28
12603,2,7,1,222.54,222.54
12604,1,26,3,774.20,2322.60
12604,2,67,5,510.14,2550.70
12604,3,91,3,228.57,685.71
12604,4,21,1,83.41,83.41
12604,5,69,2,842.46,1684.92
12605,1,74,3,327.54,982.62
12606,1,25,2,50.60,101.20
12606,2,33,3,611.09,1833.27
12606,3,51,1,997.34,997.34
12606,4,82,3,661.45,1984.35
12606,5,47,1,250.39,250.39
12606,6,46,3,147.16,441.48
12606,7,41,4,271.40,1085.60
12606,8,37,5,223.52,1117.60
12607,1,31,1,213.46,213.46
12607,2,69,2,842.46,1684.92
12607,3,90,5,454.23,2271.15
12607,4,53,3,757.00,2271.00
12607,5,37,3,223.52,670.56
12607,6,50,2,402.40,804.80
12607,7,42,2,913.57,1827.14
12607,8,96,5,860.34,4301.70
12607,9,17,2,101.23,202.46
12607,10,59,2,861.48,1722.96
12608,1,97,2,516.59,1033.18
12608,2,69,5,842.46,4212.30
12609,1,60,5,681.88,3409.40
12609,2,93,3,233.96,701.88
12609,3,66,1,972.03,972.03
12609,4,27,1,856.04,856.04
12609,5,52,1,511.98,511.98
12609,6,71,3,377.04,1131.12
12609,7,26,5,774.20,3871.00
12609,8,28,2,383.23,766.46
12609,9,40,3,806.02,2418.06
12610,1,31,5,213.46,1067.30
12610,2,53,1,757.00,757.00
12610,3,34,1,536.47,536.47
12610,4,92,5,25.93,129.65
12610,5,97,3,516.59,1549.77
12610,6,98,5,670.63,3353.15
12610,7,42,2,913.57,1827.14
12610,8,60,1,681.88,681.88
12610,9,7,2,222.54,445.08
12610,10,17,1,101.23,101.23
12611,1,83,2,169.30,338.60
12612,1,74,3,327.54,982.62
12612,2,16,4,106.70,426.80
12612,3,22,2,830.26,1660.52
12613,1,5,5,91.50,457.50
12613,2,41,1,271.40,271.40
12613,3,67,4,510.14,2040.56
12613,4,54,1,157.08,157.08
12613,5,8,5,604.01,3020.05
12613,6,32,3,703.31,2109.93
12613,7,21,2,83.41,166.82
12614,1,51,5,997.34,4986.70
12614,2,91,3,228.57,685.71
12615,1,96,4,860.34,3441.36
12615,2,46,2,147.16,294.32
12615,3,12,5,760.01,3800.05
12615,4,53,5,757.00,3785.00
12615,5,34,3,536.47,1609.41
12615,6,75,3,116.31,348.93
12615,7,76,1,879.33,879.33
12615,8,5,4,91.50,366.00
12615,9,26,1,774.20,774.20
12615,10,48,5,541.28,2706.40
12616,1,26,4,774.20,3096.80
12616,2,64,3,162.37,487.11
12616,3,36,4,273.60,1094.40
12616,4,76,3,879.33,2637.99
12616,5,86,5,756.49,3782.45
12616,6,61,4,683.30,2733.20
12616,7,46,3,147.16,441.48
12616,8,43,4,876.99,3507.96
12616,9,2,5,742.84,3714.20
12617,1,96,1,860.34,860.34
12617,2,41,3,271.40,814.20
12617,3,17,2,101.23,202.46
12617,4,66,3,972.03,2916.09
12617,5,62,3,752.12,2256.36
12617,6,12,1,760.01,760.01
12618,1,39,3,232.90,698.70
12619,1,9,5,202.84,1014.20
12619,2,60,5,681.88,3409.40
12619,3,82,4,661.45,2645.80
12619,4,55,2,793.12,1586.24
12619,5,6,3,36.62,109.86
12619,6,21,2,83.41,166.82
12620,1,79,4,90.23,360.92
12620,2,37,2,223.52,447.04
12620,3,56,2,598.43,1196.86
12621,1,8,2,604.01,1208.02
12621,2,53,5,757.00,3785.00
12621,3,47,1,250.39,250.39
12621,4,41,4,271.40,1085.60
12621,5,44,3,216.56,649.68
12621,6,91,5,228.57,1142.85
12621,7,45,1,398.65,398.65
12622,1,42,4,913.57,3654.28
12622,2,36,4,273.60,1094.40
12622,3,54,5,157.08,785.40
12622,4,28,2,383.23,766.46
12622,5,65,2,954.05,1908.10
12622,6,86,2,756.49,1512.98
12622,7,79,5,90.23,451.15
12623,1,42,4,913.57,3654.28
12623,2,25,4,50.60,202.40
12623,3,56,2,598.43,1196.86
12623,4,17,4,101.23,404.92
12624,1,77,1,243.26,243.26
12624,2,43,5,876.99,4384.95
12624,3,40,5,806.02,4030.10
12624,4,55,5,793.12,3965.60
12624,5,71,3,377.04,1131.12
12624,6,62,1,752.12,752.12
12624,7,97,2,516.59,1033.18
12624,8,28,4,383.23,1532.92
12624,9,98,2,670.63,1341.26
12625,1,60,2,681.88,1363.76
12625,2,83,2,169.30,338.60
12625,3,16,3,106.70,320.10
12625,4,44,4,216.56,866.24
12625,5,54,3,157.08,471.24
12625,6,18,1,605.71,605.71
12625,7,96,5,860.34,4301.70
12626,1,24,3,579.47,1738.41
12627,1,24,1,579.47,579.47
12627,2,91,3,228.57,685.71
12627,3,54,3,157.08,471.24
12627,4,59,1,861.48,861.48
12627,5,10,1,422.42,422.42
12627,6,23,3,886.02,2658.06
12627,7,2,4,742.84,2971.36
12627,8,52,3,511.98,1535.94
12628,1,93,5,233.96,1169.80
12628,2,76,4,879.33,3517.32
12629,1,20,4,129.20,516.80
12629,2,27,3,856.04,2568.12
12629,3,1,3,641.23,1923.69
12629,4,15,5,957.43,4787.15
12629,5,32,2,703.31,1406.62
12629,6,83,4,169.30,677.20
12629,7,43,1,876.99,876.99
12629,8,75,2,116.31,232.62
12629,9,90,1,454.23,454.23
12630,1,63,3,115.99,347.97
12630,2,10,3,422.42,1267.26
12630,3,68,2,871.17,1742.34
12631,1,27,4,856.04,3424.16
12631,2,93,5,233.96,1169.80
12631,3,54,1,157.08,157.08
12632,1,47,1,250.39,250.39
12632,2,68,5,871.17,4355.85
12633,1,94,5,12.15,60.75
12633,2,62,2,752.12,1504.24
12633,3,19,4,731.08,2924.32
12633,4,95,1,232.80,232.80
12633,5,13,2,699.65,1399.30
12633,6,70,2,610.93,1221.86
12634,1,69,3,842.46,2527.38
12634,2,99,2,541.54,1083.08
12634,3,57,3,384.71,1154.13
12634,4,84,5,873.07,4365.35
12634,5,44,3,216.56,649.68
12635,1,52,5,511.98,2559.90
12635,2,99,1,541.54,541.54
12635,3,78,1,878.62,878.62
12635,4,41,3,271.40,814.20
12635,5,29,4,637.51,2550.04
12635,6,14,4,281.48,1125.92
12635,7,84,5,873.07,4365.35
12636,1,15,1,957.43,957.43
12636,2,18,1,605.71,605.71
12637,1,71,4,377.04,1508.16
12637,2,54,1,157.08,157.08
12637,3,61,1,683.30,683.30
12637,4,34,1,536.47,536.47
12638,1,54,1,157.08,157.08
12638,2,41,4,271.40,1085.60
12639,1,93,5,233.96,1169.80
12639,2,3,5,227.09,1135.45
12639,3,89,2,440.91,881.82
12639,4,61,5,683.30,3416.50
12639,5,99,4,541.54,2166.16
12639,6,87,4,714.38,2857.52
12639,7,34,5,536.47,2682.35
12639,8,91,2,228.57,457.14
12639,9,88,1,995.17,995.17
12640,1,68,4,871.17,3484.68
12640,2,21,4,83.41,333.64
12640,3,42,5,913.57,4567.85
12640,4,55,3,793.12,2379.36
12641,1,96,3,860.34,2581.02
12642,1,47,5,250.39,1251.95
12642,2,55,3,793.12,2379.36
12642,3,39,4,232.90,931.60
12642,4,73,3,918.90,2756.70
12642,5,17,2,101.23,202.46
12642,6,75,5,116.31,581.55
12642,7,3,2,227.09,454.18
12643,1,81,3,767.01,2301.03
12643,2,86,3,756.49,2269.47
12643,3,60,5,681.88,3409.40
12643,4,63,4,115.99,463.96
12643,5,67,4,510.14,2040.56
12643,6,41,5,271.40,1357.00
12643,7,95,2,232.80,465.60
12643,8,44,5,216.56,1082.80
12644,1,24,5,579.47,2897.35
12644,2,44,1,216.56,216.56
12644,3,18,1,605.71,605.71
12644,4,12,2,760.01,1520.02
12644,5,66,3,972.03,2916.09
12645,1,13,3,699.65,2098.95
12645,2,26,4,774.20,3096.80
12645,3,1,1,641.23,641.23
12645,4,78,4,878.62,3514.48
12645,5,35,2,167.59,335.18
12645,6,33,4,611.09,2444.36
12645,7,7,2,222.54,445.08
12646,1,57,4,384.71,1538.84
12646,2,43,4,876.99,3507.96
12646,3,62,4,752.12,3008.48
12646,4,8,1,604.01,604.01
12646,5,38,1,843.64,843.64
12646,6,3,1,227.09,227.09
12646,7,27,4,856.04,3424.16
12646,8,42,5,913.57,4567.85
12646,9,56,5,598.43,2992.15
12646,10,21,5,83.41,417.05
12647,1,11,2,591.32,1182.64
12647,2,21,3,83.41,250.23
12647,3,35,2,167.59,335.18
12647,4,87,2,714.38,1428.76
12647,5,3,1,227.09,227.09
12647,6,79,2,90.23,180.46
12648,1,41,1,271.40,271.40
12648,2,19,3,731.08,2193.24
12648,3,66,1,972.03,972.03
12648,4,11,5,591.32,2956.60
12648,5,58,2,531.47,1062.94
12648,6,18,2,605.71,1211.42
12648,7,98,1,670.63,670.63
12648,8,9,2,202.84,405.68
12648,9,24,3,579.47,1738.41
12649,1,26,1,774.20,774.20
12649,2,43,4,876.99,3507.96
12649,3,44,3,216.56,649.68
12649,4,60,3,681.88,2045.64
12649,5,28,1,383.23,383.23
12649,6,84,1,873.07,873.07
12649,7,89,4,440.91,1763.64
12650,1,5,5,91.50,457.50
12650,2,40,1,806.02,806.02
12650,3,88,1,995.17,995.17
12650,4,67,1,510.14,510.14
12650,5,76,5,879.33,4396.65
12650,6,58,4,531.47,2125.88
12650,7,44,2,216.56,433.12
12650,8,56,2,598.43,1196.86
12650,9,71,4,377.04,1508.16
12651,1,33,1,611.09,611.09
12651,2,58,1,531.47,531.47
12651,3,29,3,637.51,1912.53
12651,4,59,3,861.48,2584.44
12652,1,33,4,611.09,2444.36
12652,2,85,5,964.54,4822.70
12652,3,79,1,90.23,90.23
12652,4,52,4,511.98,2047.92
12652,5,23,3,886.02,2658.06
12652,6,12,3,760.01,2280.03
12652,7,31,4,213.46,853.84
12652,8,62,1,752.12,752.12
12652,9,68,5,871.17,4355.85
12652,10,28,2,383.23,766.46
12653,1,4,2,678.32,1356.64
12653,2,54,3,157.08,471.24
12653,3,25,4,50.60,202.40
12654,1,62,4,752.12,3008.48
12654,2,89,5,440.91,2204.55
12654,3,47,2,250.39,500.78
12654,4,14,2,281.48,562.96
12654,5,92,2,25.93,51.86
12654,6,58,1,531.47,531.47
12655,1,9,5,202.84,1014.20
12655,2,34,3,536.47,1609.41
12655,3,1,1,641.23,641.23
12655,4,61,5,683.30,3416.50
12655,5,60,3,681.88,2045.64
12655,6,20,5,129.20,646.00
12655,7,40,3,806.02,2418.06
12655,8,55,3,793.12,2379.36
12656,1,87,3,714.38,2143.14
12656,2,59,2,861.48,1722.96
12656,3,43,5,876.99,4384.95
12656,4,28,2,383.23,766.46
12656,5,1,5,641.23,3206.15
12656,6,85,3,964.54,2893.62
12656,7,38,3,843.64,2530.92
12657,1,31,5,213.46,1067.30
12657,2,69,2,842.46,1684.92
12657,3,28,4,383.23,1532.92
12657,4,72,5,541.68,2708.40
12657,5,10,3,422.42,1267.26
12657,6,94,3,12.15,36.45
12658,1,10,5,422.42,2112.10
12658,2,62,1,752.12,752.12
12658,3,49,3,431.29,1293.87
12658,4,76,5,879.33,4396.65
12658,5,25,4,50.60,202.40
12658,6,80,5,816.94,4084.70
12658,7,72,1,541.68,541.68
12659,1,87,5,714.38,3571.90
12659,2,69,1,842.46,842.46
12659,3,25,3,50.60,151.80
12659,4,53,5,757.00,3785.00
12659,5,26,3,774.20,2322.60
12659,6,55,3,793.12,2379.36
12659,7,78,5,878.62,4393.10
12659,8,7,2,222.54,445.08
12659,9,90,2,454.23,908.46
12659,10,20,5,129.20,646.00
12660,1,93,2,233.96,467.92
12660,2,28,5,383.23,1916.15
12660,3,59,5,861.48,4307.40
12660,4,35,4,167.59,670.36
12660,5,76,3,879.33,2637.99
12660,6,86,4,756.49,3025.96
12660,7,42,4,913.57,3654.28
12660,8,77,5,243.26,1216.30
12660,9,52,2,511.98,1023.96
12660,10,8,1,604.01,604.01
12661,1,57,2,384.71,769.42
12661,2,33,1,611.09,611.09
12661,3,22,1,830.26,830.26
12661,4,83,1,169.30,169.30
12661,5,64,3,162.37,487.11
12662,1,9,1,202.84,202.84
12663,1,99,1,541.54,541.54
12663,2,21,3,83.41,250.23
12663,3,68,3,871.17,2613.51
12663,4,53,5,757.00,3785.00
12663,5,84,1,873.07,873.07
12663,6,62,2,752.12,1504.24
12663,7,57,5,384.71,1923.55
12664,1,28,4,383.23,1532.92
12664,2,68,2,871.17,1742.34
12664,3,47,2,250.39,500.78
12664,4,25,4,50.60,202.40
12664,5,27,2,856.04,1712.08
12664,6,10,1,422.42,422.42
12664,7,29,2,637.51,1275.02
12664,8,57,5,384.71,1923.55
12665,1,60,2,681.88,1363.76
12666,1,30,4,166.84,667.36
12666,2,72,2,541.68,1083.36
12666,3,81,3,767.01,2301.03
12666,4,87,3,714.38,2143.14
12666,5,48,1,541.28,541.28
12666,6,24,3,579.47,1738.41
12666,7,92,5,25.93,129.65
12666,8,35,1,167.59,167.59
12666,9,2,4,742.84,2971.36
12667,1,90,2,454.23,908.46
12667,2,18,2,605.71,1211.42
12667,3,37,3,223.52,670.56
12667,4,94,5,12.15,60.75
12667,5,65,2,954.05,1908.10
12667,6,53,5,757.00,3785.00
12668,1,42,1,913.57,913.57
12668,2,63,1,115.99,115.99
12668,3,13,5,699.65,3498.25
12668,4,38,4,843.64,3374.56
12669,1,90,1,454.23,454.23
12669,2,35,2,167.59,335.18
12669,3,14,4,281.48,1125.92
12669,4,58,4,531.47,2125.88
12670,1,13,3,699.65,2098.95
12670,2,29,4,637.51,2550.04
12670,3,41,3,271.40,814.20
12670,4,44,4,216.56,866.24
12670,5,70,4,610.93,2443.72
12670,6,56,4,598.43,2393.72
12671,1,49,2,431.29,862.58
12671,2,23,4,886.02,3544.08
12671,3,42,5,913.57,4567.85
12671,4,6,3,36.62,109.86
12671,5,61,2,683.30,1366.60
12671,6,5,4,91.50,366.00
12671,7,56,4,598.43,2393.72
12671,8,10,2,422.42,844.84
12672,1,27,2,856.04,1712.08
12672,2,60,3,681.88,2045.64
12672,3,20,5,129.20,646.00
12673,1,45,2,398.65,797.30
12673,2,28,5,383.23,1916.15
12673,3,37,1,223.52,223.52
12673,4,27,1,856.04,856.04
12673,5,52,4,511.98,2047.92
12673,6,25,4,50.60,202.40
12673,7,73,5,918.90,4594.50
12673,8,38,5,843.64,4218.20
12674,1,17,1,101.23,101.23
12674,2,51,4,997.34,3989.36
12674,3,1,1,641.23,641.23
12674,4,6,2,36.62,73.24
12674,5,85,1,964.54,964.54
12674,6,44,5,216.56,1082.80
12674,7,99,3,541.54,1624.62
12674,8,30,4,166.84,667.36
12674,9,40,2,806.02,1612.04
12674,10,79,2,90.23,180.46
12675,1,20,5,129.20,646.00
12675,2,64,5,162.37,811.85
12675,3,81,1,767.01,767.01
12675,4,14,5,281.48,1407.40
12675,5,54,2,157.08,314.16
12675,6,3,1,227.09,227.09
12675,7,89,2,440.91,881.82
12676,1,87,4,714.38,2857.52
12676,2,84,2,873.07,1746.14
12677,1,98,2,670.63,1341.26
12677,2,40,5,806.02,4030.10
12677,3,7,3,222.54,667.62
12677,4,43,5,876.99,4384.95
12677,5,89,4,440.91,1763.64
12677,6,6,4,36.62,146.48
12677,7,48,3,541.28,1623.84
12677,8,2,5,742.84,3714.20
12678,1,41,5,271.40,1357.00
12678,2,73,4,918.90,3675.60
12679,1,70,2,610.93,1221.86
12679,2,75,2,116.31,232.62
12679,3,89,1,440.91,440.91
12680,1,21,5,83.41,417.05
12680,2,91,4,228.57,914.28
12680,3,97,3,516.59,1549.77
12680,4,20,5,129.20,646.00
12680,5,92,2,25.93,51.86
12680,6,64,1,162.37,162.37
12680,7,26,4,774.20,3096.80
12680,8,22,3,830.26,2490.78
12680,9,12,3,760.01,2280.03
12680,10,84,5,873.07,4365.35
12681,1,99,2,541.54,1083.08
12681,2,43,4,876.99,3507.96
12681,3,15,4,957.43,3829.72
12682,1,12,4,760.01,3040.04
12682,2,94,5,12.15,60.75
12682,3,98,3,670.63,2011.89
12683,1,97,1,516.59,516.59
12683,2,12,3,760.01,2280.03
12683,3,60,4,681.88,2727.52
12683,4,53,4,757.00,3028.00
12683,5,33,1,611.09,611.09
12683,6,89,5,440.91,2204.55
12683,7,61,4,683.30,2733.20
12683,8,36,2,273.60,547.20
12684,1,7,3,222.54,667.62
12684,2,2,2,742.84,1485.68
12685,1,59,3,861.48,2584.44
12685,2,46,1,147.16,147.16
12685,3,90,4,454.23,1816.92
12685,4,34,2,536.47,1072.94
12685,5,60,3,681.88,2045.64
12685,6,77,5,243.26,1216.30
12685,7,71,2,377.04,754.08
12686,1,63,4,115.99,463.96
12686,2,84,3,873.07,2619.21
12686,3,4,3,678.32,2034.96
12686,4,8,2,604.01,1208.02
12686,5,24,2,579.47,1158.94
12687,1,33,4,611.09,2444.36
12687,2,58,2,531.47,1062.94
12688,1,70,1,610.93,610.93
12688,2,10,4,422.42,1689.68
12688,3,42,1,913.57,913.57
12688,4,88,3,995.17,2985.51
12688,5,46,4,147.16,588.64
12688,6,62,5,752.12,3760.60
12688,7,98,3,670.63,2011.89
12688,8,49,4,431.29,1725.16
12688,9,2,3,742.84,2228.52
12689,1,10,1,422.42,422.42
12689,2,57,4,384.71,1538.84
12689,3,2,4,742.84,2971.36
12689,4,48,2,541.28,1082.56
12689,5,61,5,683.30,3416.50
12689,6,46,5,147.16,735.80
12689,7,77,1,243.26,243.26
12689,8,11,2,591.32,1182.64
12689,9,69,3,842.46,2527.38
12689,10,88,1,995.17,995.17
12690,1,14,4,281.48,1125.92
12690,2,84,2,873.07,1746.14
12690,3,61,3,683.30,2049.90
12690,4,47,4,250.39,1001.56
12690,5,90,4,454.23,1816.92
12690,6,41,2,271.40,542.80
12690,7,45,2,398.65,797.30
12690,8,22,5,830.26,4151.30
12690,9,67,1,510.14,510.14
12690,10,24,3,579.47,1738.41
12691,1,53,4,757.00,3028.00
12691,2,30,1,166.84,166.84
12691,3,89,3,440.91,1322.73
12691,4,8,1,604.01,604.01
12691,5,19,1,731.08,731.08
12691,6,98,3,670.63,2011.89
12691,7,85,2,964.54,1929.08
12691,8,61,1,683.30,683.30
12691,9,76,4,879.33,3517.32
12692,1,53,5,757.00,3785.00
